Time,AIRTEMP,GROUNDTEMP,AIRP,PRECIPITATION,RH,RH_GROUND,WINDSPEED,WINDSPEED_MIN,WINDSPEED_MAX,RAD,DateTime
1692891900000000000,31.65,30.65,966.0,0.0,41.25,6.76,3.04,1.095,5.07,453.0,2023-08-24 15:45:00
1692892800000000000,34.36666666666667,32.26666666666667,966.0,0.0,36.13333333333333,6.733333333333333,2.37,1.18,3.7266666666666666,700.3333333333334,2023-08-24 16:00:00
1692893700000000000,34.86666666666667,33.6,965.0,0.0,34.800000000000004,6.760000000000001,2.91,1.14,6.873333333333332,688.0,2023-08-24 16:15:00
1692894600000000000,34.96666666666667,32.6,965.0,0.0,34.233333333333334,6.706666666666666,3.2900000000000005,0.7533333333333333,6.166666666666667,594.6666666666666,2023-08-24 16:30:00
1692895500000000000,35.63333333333333,31.933333333333337,965.0,0.0,33.300000000000004,6.68,2.733333333333333,1.0566666666666666,4.723333333333334,588.6666666666666,2023-08-24 16:45:00
1692896400000000000,33.5,30.833333333333332,965.0,0.0,37.13333333333333,6.760000000000001,3.013333333333333,1.3233333333333333,5.213333333333334,474.6666666666667,2023-08-24 17:00:00
1692897300000000000,34.6,30.2,965.0,0.0,35.13333333333333,6.68,2.066666666666667,0.8166666666666668,3.9066666666666663,418.3333333333333,2023-08-24 17:15:00
1692898200000000000,30.333333333333332,26.900000000000002,965.3333333333334,0.0,43.833333333333336,6.760000000000001,1.9466666666666665,0.41,3.97,159.33333333333334,2023-08-24 17:30:00
1692899100000000000,29.450000000000003,25.05,966.0,0.0,47.900000000000006,6.76,1.915,1.04,3.3899999999999997,132.0,2023-08-24 17:45:00
1692900000000000000,28.53333333333333,24.3,966.0,1.98,51.4,6.626666666666666,1.5899999999999999,1.1233333333333333,2.28,118.0,2023-08-24 18:00:00
1692900900000000000,27.766666666666666,23.46666666666667,966.0,0.0,54.400000000000006,6.626666666666666,2.3233333333333333,1.3866666666666667,3.0933333333333337,99.03333333333335,2023-08-24 18:15:00
1692901800000000000,27.566666666666666,22.633333333333336,967.0,0.0,55.73333333333332,6.546666666666667,4.1499999999999995,3.0533333333333332,5.536666666666666,95.09999999999998,2023-08-24 18:30:00
1692902700000000000,25.400000000000002,21.73333333333333,967.3333333333334,0.0,72.63333333333334,6.923333333333333,7.146666666666667,3.4433333333333334,13.08,86.83333333333333,2023-08-24 18:45:00
1692903600000000000,22.23333333333333,22.03333333333333,965.0,1.1,100.0,23.933333333333334,7.25,3.5,13.373333333333335,90.96666666666665,2023-08-24 19:00:00
1692904500000000000,22.400000000000002,22.3,966.0,0.0,100.0,26.633333333333336,3.876666666666667,1.3866666666666667,6.329999999999999,93.03333333333335,2023-08-24 19:15:00
1692905400000000000,21.96666666666667,22.3,965.6666666666666,0.0,100.0,25.900000000000002,3.9899999999999998,2.4433333333333334,6.23,86.83333333333333,2023-08-24 19:30:00
1692906300000000000,21.549999999999997,21.9,964.5,0.0,100.0,25.6,3.655,1.285,7.574999999999999,95.1,2023-08-24 19:45:00
1692907200000000000,21.26666666666667,21.899999999999995,965.0,0.0,100.0,24.5,1.2366666666666666,0.33499999999999996,2.7466666666666666,88.90000000000002,2023-08-24 20:00:00
1692908100000000000,20.833333333333332,21.73333333333333,964.3333333333334,0.0,100.0,23.700000000000003,1.8699999999999999,1.3233333333333333,2.7099999999999995,90.96666666666665,2023-08-24 20:15:00
1692909000000000000,20.6,21.399999999999995,964.6666666666666,0.0,100.0,22.7,0.8733333333333334,0.42500000000000004,1.6500000000000001,86.83333333333333,2023-08-24 20:30:00
1692909900000000000,20.999999999999996,21.566666666666663,965.6666666666666,0.0,100.0,21.933333333333334,5.3,2.35,10.073333333333332,88.90000000000002,2023-08-24 20:45:00
1692910800000000000,22.299999999999997,21.4,965.0,0.825,100.0,21.549999999999997,14.219999999999999,4.705,24.334999999999997,92.0,2023-08-24 21:00:00
1692911700000000000,21.133333333333336,21.399999999999995,965.6666666666666,0.0,100.0,22.566666666666663,1.7400000000000002,0.9366666666666666,2.4433333333333334,88.90000000000002,2023-08-24 21:15:00
1692912600000000000,20.400000000000002,21.399999999999995,965.0,0.0,100.0,26.233333333333334,2.0000000000000004,0.7100000000000001,3.216666666666667,86.83333333333333,2023-08-24 21:30:00
1692913500000000000,20.266666666666666,21.399999999999995,965.0,0.0,100.0,25.599999999999998,1.9233333333333331,1.08,2.75,88.89999999999999,2023-08-24 21:45:00
1692914400000000000,20.15,21.4,965.5,4.46,100.0,25.1,0.665,1.08,1.7999999999999998,88.9,2023-08-24 22:00:00
1692915300000000000,20.733333333333334,21.399999999999995,966.0,0.0,100.0,24.366666666666664,3.483333333333333,1.873333333333333,5.476666666666667,88.90000000000002,2023-08-24 22:15:00
1692916200000000000,20.366666666666667,21.53333333333333,967.3333333333334,0.0,100.0,35.0,14.036666666666667,6.493333333333333,28.833333333333332,88.89999999999999,2023-08-24 22:30:00
1692917100000000000,19.933333333333334,22.03333333333333,965.6666666666666,0.0,100.0,46.6,15.963333333333333,6.39,35.13333333333333,88.90000000000002,2023-08-24 22:45:00
1692918000000000000,19.833333333333332,21.566666666666663,965.3333333333334,0.0,100.0,36.86666666666667,3.143333333333333,1.0999999999999999,4.843333333333334,93.03333333333335,2023-08-24 23:00:00
1692918900000000000,19.7,20.9,966.0,0.0,100.0,30.950000000000003,4.96,3.27,6.84,92.0,2023-08-24 23:15:00
1692919800000000000,19.533333333333335,20.9,966.0,0.0,100.0,28.5,2.44,0.9166666666666666,3.543333333333333,95.09999999999998,2023-08-24 23:30:00
1692920700000000000,19.25,20.65,967.0,0.0,100.0,27.35,18.55,10.76,27.700000000000003,88.9,2023-08-24 23:45:00
1692921600000000000,18.85,20.15,967.0,0.0,100.0,26.65,19.4,7.45,32.65,85.8,2023-08-25 00:00:00
1692922500000000000,18.599999999999998,19.9,966.0,0.0,100.0,25.833333333333332,9.43,2.6666666666666665,18.03,86.83333333333333,2023-08-25 00:15:00
1692923400000000000,18.400000000000002,19.566666666666666,966.0,0.0,100.0,25.099999999999998,3.6566666666666667,2.7100000000000004,4.803333333333333,90.96666666666665,2023-08-25 00:30:00
1692924300000000000,18.366666666666667,19.73333333333333,966.0,0.0,100.0,24.5,2.92,1.67,4.296666666666667,86.83333333333333,2023-08-25 00:45:00
1692925200000000000,18.466666666666665,19.4,966.0,0.0,100.0,23.866666666666664,3.8766666666666665,2.5433333333333334,5.823333333333333,86.83333333333333,2023-08-25 01:00:00
1692926100000000000,18.633333333333336,19.4,966.0,0.0,100.0,23.5,4.956666666666666,3.91,6.253333333333333,88.90000000000002,2023-08-25 01:15:00
1692927000000000000,18.633333333333333,19.4,966.0,0.0,100.0,23.066666666666666,3.5366666666666666,2.1766666666666663,5.88,90.96666666666665,2023-08-25 01:30:00
1692927900000000000,18.566666666666666,19.4,965.6666666666666,0.0,100.0,22.666666666666668,3.3800000000000003,1.9966666666666664,5.353333333333333,90.96666666666665,2023-08-25 01:45:00
1692928800000000000,18.35,18.9,965.0,0.0,100.0,22.45,1.155,0.215,2.045,92.0,2023-08-25 02:00:00
1692929700000000000,18.266666666666666,18.9,965.0,0.0,100.0,22.066666666666666,2.313333333333333,1.75,3.1333333333333333,90.96666666666665,2023-08-25 02:15:00
1692930600000000000,18.333333333333332,18.9,965.0,0.0,100.0,21.7,2.8066666666666666,2.1566666666666667,3.766666666666667,90.96666666666665,2023-08-25 02:30:00
1692931500000000000,18.433333333333334,18.9,965.0,0.0,100.0,21.53333333333333,2.223333333333333,1.4233333333333331,3.42,93.03333333333335,2023-08-25 02:45:00
1692932400000000000,18.466666666666665,18.9,965.0,0.0,100.0,21.46666666666667,2.8733333333333335,2.3433333333333333,3.4599999999999995,90.96666666666665,2023-08-25 03:00:00
1692933300000000000,18.2,18.73333333333333,965.0,0.0,100.0,21.2,1.6600000000000001,1.04,2.6466666666666665,95.09999999999998,2023-08-25 03:15:00
1692934200000000000,18.2,18.9,965.0,0.0,100.0,21.1,2.103333333333333,1.3866666666666667,3.0133333333333336,86.83333333333333,2023-08-25 03:30:00
1692935100000000000,18.266666666666666,18.9,965.0,0.0,100.0,20.7,2.236666666666667,1.366666666666667,3.1366666666666667,88.90000000000002,2023-08-25 03:45:00
1692936000000000000,18.3,18.73333333333333,965.0,0.0,100.0,20.666666666666668,3.2600000000000002,2.563333333333333,4.03,88.90000000000002,2023-08-25 04:00:00
1692936900000000000,18.4,18.65,965.0,0.0,100.0,20.3,3.75,2.7800000000000002,4.67,92.0,2023-08-25 04:15:00
1692937800000000000,18.3,18.73333333333333,965.0,0.0,100.0,20.3,2.4266666666666667,1.7899999999999998,3.216666666666667,86.83333333333333,2023-08-25 04:30:00
1692938700000000000,17.866666666666664,18.23333333333333,965.0,0.0,100.0,20.233333333333334,1.07,0.73,1.4666666666666668,86.83333333333333,2023-08-25 04:45:00
1692939600000000000,17.53333333333333,17.9,965.0,0.0,100.0,20.033333333333335,0.5499999999999999,0.61,1.2033333333333334,88.89999999999999,2023-08-25 05:00:00
1692940500000000000,17.633333333333336,17.933333333333334,965.0,0.0,100.0,20.0,2.066666666666667,1.6900000000000002,2.69,86.83333333333333,2023-08-25 05:15:00
1692941400000000000,18.0,18.4,965.0,0.0,100.0,19.85,3.0549999999999997,2.105,4.035,88.9,2023-08-25 05:30:00
1692942300000000000,18.033333333333335,18.566666666666666,965.0,0.0,100.0,19.666666666666668,2.266666666666667,1.4233333333333331,3.42,88.90000000000002,2023-08-25 05:45:00
1692943200000000000,18.0,18.566666666666666,965.0,0.0,100.0,19.666666666666668,1.7599999999999998,0.48666666666666664,3.033333333333333,95.09999999999998,2023-08-25 06:00:00
1692944100000000000,18.1,18.4,965.0,0.0,100.0,19.7,2.46,1.04,3.85,88.9,2023-08-25 06:15:00
1692945000000000000,18.03333333333333,18.4,964.6666666666666,0.0,100.0,19.5,1.3733333333333333,0.4666666666666666,2.28,97.06666666666666,2023-08-25 06:30:00
1692945900000000000,18.066666666666666,18.566666666666666,964.0,0.0,100.0,19.566666666666666,1.3333333333333333,0.7949999999999999,2.2600000000000002,126.33333333333333,2023-08-25 06:45:00
1692946800000000000,18.900000000000002,18.9,964.0,0.0,100.0,19.5,2.986666666666667,1.873333333333333,4.196666666666666,153.0,2023-08-25 07:00:00
1692947700000000000,18.933333333333334,18.73333333333333,964.0,0.0,100.0,19.366666666666664,2.6566666666666667,1.4666666666666668,4.053333333333334,128.0,2023-08-25 07:15:00
1692948600000000000,18.866666666666664,18.9,964.0,0.0,100.0,19.3,1.75,0.8333333333333334,3.176666666666667,155.0,2023-08-25 07:30:00
1692949500000000000,18.8,19.066666666666666,964.0,0.0,100.0,19.266666666666666,0.7799999999999999,0.31,1.7700000000000002,159.33333333333334,2023-08-25 07:45:00
1692950400000000000,19.6,19.23333333333333,964.0,0.0,100.0,19.233333333333334,1.7899999999999998,0.9333333333333332,2.61,182.33333333333334,2023-08-25 08:00:00
1692951300000000000,20.7,19.65,964.0,0.0,100.0,19.200000000000003,1.095,0.98,2.38,210.5,2023-08-25 08:15:00
1692952200000000000,21.96666666666667,20.4,964.0,0.0,100.0,19.1,2.356666666666667,1.9249999999999998,3.746666666666666,318.6666666666667,2023-08-25 08:30:00
1692953100000000000,22.9,20.65,964.0,0.0,97.25,19.1,4.015,3.175,4.855,390.5,2023-08-25 08:45:00
1692954000000000000,23.566666666666666,21.566666666666663,964.0,0.0,91.36666666666667,19.033333333333335,4.766666666666667,2.7066666666666666,7.1866666666666665,308.6666666666667,2023-08-25 09:00:00
1692954900000000000,23.033333333333335,22.03333333333333,965.3333333333334,0.0,93.73333333333333,18.966666666666665,9.19,3.7466666666666666,13.94,248.66666666666666,2023-08-25 09:15:00
1692955800000000000,22.26666666666667,21.23333333333333,965.6666666666666,0.0,98.60000000000001,18.966666666666665,11.516666666666666,5.09,26.666666666666668,184.33333333333334,2023-08-25 09:30:00
1692956700000000000,21.900000000000002,20.566666666666666,965.3333333333334,0.0,97.03333333333335,19.033333333333335,13.066666666666665,5.456666666666667,30.53333333333333,132.33333333333334,2023-08-25 09:45:00
1692957600000000000,21.4,20.4,966.0,0.0,99.45,18.9,10.085,4.185,18.65,160.5,2023-08-25 10:00:00
1692958500000000000,21.25,20.65,966.0,0.0,100.0,18.9,8.235,4.49,17.65,201.0,2023-08-25 10:15:00
1692959400000000000,21.566666666666663,21.23333333333333,966.0,0.0,100.0,18.866666666666664,11.596666666666666,4.316666666666666,29.166666666666668,337.6666666666667,2023-08-25 10:30:00
1692960300000000000,21.46666666666667,21.73333333333333,966.0,0.0,99.8,18.766666666666666,7.66,3.5,14.800000000000002,233.66666666666666,2023-08-25 10:45:00
1692961200000000000,21.866666666666664,21.399999999999995,966.0,0.0,98.56666666666666,18.733333333333334,4.426666666666666,3.1133333333333333,6.226666666666667,236.33333333333334,2023-08-25 11:00:00
1692962100000000000,21.899999999999995,21.399999999999995,966.3333333333334,0.0,100.0,18.7,4.8149999999999995,3.276666666666667,6.719999999999999,215.33333333333334,2023-08-25 11:15:00
1692963000000000000,21.633333333333336,20.9,966.0,0.0,99.60000000000001,18.7,4.62,3.216666666666667,6.5566666666666675,180.0,2023-08-25 11:30:00
1692963900000000000,21.25,20.4,965.5,0.0,100.0,18.7,3.6550000000000002,1.53,8.02,167.0,2023-08-25 11:45:00
1692964800000000000,21.066666666666666,20.566666666666666,966.0,0.0,100.0,18.7,3.6733333333333333,2.24,4.906666666666667,244.33333333333334,2023-08-25 12:00:00
1692965700000000000,21.600000000000005,20.9,965.3333333333334,0.0,100.0,18.633333333333333,4.0566666666666675,2.7266666666666666,4.989999999999999,296.0,2023-08-25 12:15:00
1692966600000000000,22.15,21.65,965.0,0.0,100.0,18.5,4.83,3.635,6.325,356.0,2023-08-25 12:30:00
1692967500000000000,22.75,21.85,965.5,0.0,94.35,18.6,3.8499999999999996,2.1399999999999997,5.095000000000001,381.5,2023-08-25 12:45:00
1692968400000000000,23.333333333333332,22.96666666666667,966.0,0.0,91.06666666666666,18.6,6.09,4.52,6.78,406.3333333333333,2023-08-25 13:00:00
1692969300000000000,23.8,23.133333333333336,966.0,0.0,86.56666666666666,18.5,8.806666666666667,4.926666666666666,18.313333333333333,489.0,2023-08-25 13:15:00
1692970200000000000,26.5,26.5,966.0,0.0,73.75,18.4,7.495,5.375,10.975,844.5,2023-08-25 13:30:00
1692971100000000000,26.366666666666664,26.566666666666666,966.0,0.0,71.06666666666666,18.366666666666664,8.01,5.413333333333334,13.200000000000001,634.0,2023-08-25 13:45:00
1692972000000000000,26.100000000000005,26.599999999999998,966.0,0.0,70.23333333333333,18.3,10.12,4.803333333333334,15.266666666666666,539.0,2023-08-25 14:00:00
1692972900000000000,25.8,24.96666666666667,965.6666666666666,0.0,72.13333333333334,18.3,9.63,5.213333333333334,19.333333333333332,487.0,2023-08-25 14:15:00
1692973800000000000,26.4,25.3,965.5,0.0,72.5,17.9,6.859999999999999,4.64,14.6,468.5,2023-08-25 14:30:00
1692974700000000000,26.166666666666668,24.96666666666667,965.0,0.0,73.73333333333333,17.9,4.886666666666667,3.0533333333333332,6.983333333333333,385.3333333333333,2023-08-25 14:45:00
1692975600000000000,25.766666666666666,24.46666666666667,965.0,0.0,75.93333333333334,17.9,5.57,3.7266666666666666,8.59,370.6666666666667,2023-08-25 15:00:00
1692976500000000000,25.133333333333336,23.8,965.6666666666666,0.0,78.16666666666667,17.9,5.496666666666667,3.99,6.760000000000001,242.33333333333334,2023-08-25 15:15:00
1692977400000000000,24.833333333333332,23.3,965.3333333333334,0.0,82.36666666666666,17.9,5.206666666666667,3.623333333333333,7.3066666666666675,240.0,2023-08-25 15:30:00
1692978300000000000,24.2,22.633333333333336,965.0,0.0,89.23333333333335,17.866666666666664,5.446666666666666,3.44,8.64,257.0,2023-08-25 15:45:00
1692979200000000000,23.666666666666668,22.8,965.0,0.0,97.2,17.766666666666666,9.040000000000001,3.7900000000000005,16.093333333333334,333.6666666666667,2023-08-25 16:00:00
1692980100000000000,23.8,22.633333333333336,965.0,0.0,97.06666666666666,17.766666666666666,12.733333333333334,6.963333333333334,23.633333333333336,319.0,2023-08-25 16:15:00
1692981000000000000,24.25,23.3,965.0,0.0,87.9,17.75,7.77,4.885,14.5,347.0,2023-08-25 16:30:00
1692981900000000000,24.866666666666664,23.3,965.0,0.0,83.83333333333333,17.7,6.25,4.763333333333333,8.93,364.6666666666667,2023-08-25 16:45:00
1692982800000000000,25.066666666666666,23.3,965.0,0.0,81.23333333333333,17.566666666666666,5.916666666666667,4.133333333333334,8.575,339.6666666666667,2023-08-25 17:00:00
1692983700000000000,26.100000000000005,23.8,965.0,0.0,76.76666666666667,17.533333333333335,4.19,2.83,5.68,406.0,2023-08-25 17:15:00
1692984600000000000,27.2,26.433333333333334,965.0,0.0,68.39999999999999,17.333333333333332,4.703333333333333,3.4600000000000004,5.823333333333333,422.6666666666667,2023-08-25 17:30:00
1692985500000000000,27.433333333333334,24.46666666666667,964.3333333333334,0.0,67.53333333333332,17.333333333333332,4.095000000000001,2.4433333333333334,5.026666666666666,401.6666666666667,2023-08-25 17:45:00
1692986400000000000,27.566666666666663,24.633333333333336,964.0,0.0,66.8,17.266666666666666,4.71,3.2366666666666664,6.45,385.3333333333333,2023-08-25 18:00:00
1692987300000000000,26.53333333333333,24.133333333333336,964.0,0.0,71.16666666666666,17.2,4.366666666666666,2.85,6.126666666666668,296.3333333333333,2023-08-25 18:15:00
1692988200000000000,27.7,24.05,964.0,0.0,66.75,17.25,3.245,2.165,4.335,372.0,2023-08-25 18:30:00
1692989100000000000,26.0,22.96666666666667,964.0,0.0,74.33333333333333,17.26666666666667,3.356666666666667,2.3000000000000003,4.843333333333333,229.66666666666666,2023-08-25 18:45:00
1692990000000000000,26.73333333333333,22.3,964.0,0.0,74.73333333333333,17.366666666666664,2.85,1.6666666666666667,4.170000000000001,275.6666666666667,2023-08-25 19:00:00
1692990900000000000,26.333333333333332,22.03333333333333,964.0,0.0,73.23333333333333,17.2,2.9599999999999995,2.0766666666666667,4.376666666666667,169.66666666666666,2023-08-25 19:15:00
1692991800000000000,25.233333333333334,21.566666666666663,964.0,0.0,79.63333333333334,17.066666666666666,2.0500000000000003,1.3833333333333335,2.89,118.0,2023-08-25 19:30:00
1692992700000000000,23.666666666666668,21.066666666666666,964.0,0.0,92.66666666666667,16.9,0.6233333333333334,0.33999999999999997,1.0166666666666666,108.0,2023-08-25 19:45:00
1692993600000000000,21.933333333333337,20.4,964.0,0.0,100.0,16.9,0.87,0.5800000000000001,1.2833333333333334,90.96666666666665,2023-08-25 20:00:00
1692994500000000000,21.15,19.9,964.0,0.0,100.0,16.9,0.615,0.61,1.435,94.95,2023-08-25 20:15:00
1692995400000000000,20.633333333333333,19.73333333333333,964.0,0.0,100.0,16.933333333333334,1.58,0.6733333333333333,2.4233333333333333,90.96666666666665,2023-08-25 20:30:00
1692996300000000000,20.1,19.4,964.0,0.0,100.0,16.85,0.525,0.18,1.375,92.0,2023-08-25 20:45:00
1692997200000000000,20.2,19.4,964.0,0.0,100.0,16.9,0.965,0.18,1.8650000000000002,92.0,2023-08-25 21:00:00
1692998100000000000,19.799999999999997,19.066666666666666,964.0,0.0,100.0,16.833333333333332,0.6233333333333334,0.18,1.2833333333333332,93.03333333333335,2023-08-25 21:15:00
1692999000000000000,20.066666666666666,19.4,964.0,0.0,100.0,16.833333333333332,1.5366666666666668,1.0366666666666666,1.9366666666666665,90.96666666666665,2023-08-25 21:30:00
1692999900000000000,20.033333333333335,19.566666666666666,964.0,0.0,100.0,16.733333333333334,1.7033333333333331,1.22,2.1966666666666668,90.96666666666665,2023-08-25 21:45:00
1693000800000000000,19.7,19.4,964.0,0.0,100.0,16.733333333333334,0.7433333333333333,0.5800000000000001,0.9566666666666667,88.90000000000002,2023-08-25 22:00:00
1693001700000000000,19.133333333333333,19.066666666666666,964.0,0.0,100.0,16.799999999999997,0.535,0.55,1.065,88.90000000000002,2023-08-25 22:15:00
1693002600000000000,18.733333333333334,18.9,964.0,0.0,100.0,16.733333333333334,0.43999999999999995,0.55,1.0766666666666664,88.90000000000002,2023-08-25 22:30:00
1693003500000000000,18.65,18.9,964.0,0.0,100.0,16.75,0.46,0.24,1.01,88.9,2023-08-25 22:45:00
1693004400000000000,18.566666666666666,19.066666666666666,964.0,0.0,100.0,16.733333333333334,0.07,0.24,0.31,93.03333333333335,2023-08-25 23:00:00
1693005300000000000,19.2,19.4,964.0,0.0,100.0,16.633333333333333,1.875,1.28,3.0549999999999997,93.03333333333335,2023-08-25 23:15:00
1693006200000000000,19.633333333333333,19.566666666666666,964.0,0.0,100.0,16.633333333333336,1.7133333333333332,0.8366666666666668,3.34,86.83333333333333,2023-08-25 23:30:00
1693007100000000000,19.6,19.73333333333333,964.0,0.0,100.0,16.5,1.7900000000000003,0.7733333333333334,3.013333333333333,88.90000000000002,2023-08-25 23:45:00
1693008000000000000,19.6,19.73333333333333,964.6666666666666,2.48,100.0,16.5,2.013333333333333,1.08,2.873333333333333,90.96666666666665,2023-08-26 00:00:00
1693008900000000000,19.933333333333334,19.566666666666666,965.0,0.0,100.0,16.8,5.683333333333333,3.033333333333333,10.973333333333334,86.83333333333333,2023-08-26 00:15:00
1693009800000000000,19.5,19.73333333333333,965.0,0.0,100.0,18.73333333333333,1.36,1.59,2.81,88.90000000000002,2023-08-26 00:30:00
1693010700000000000,19.1,19.9,964.0,0.0,100.0,19.75,1.78,1.25,2.625,92.0,2023-08-26 00:45:00
1693011600000000000,19.0,19.9,964.0,0.0,100.0,20.566666666666666,2.1300000000000003,1.3633333333333333,2.623333333333333,93.03333333333335,2023-08-26 01:00:00
1693012500000000000,18.966666666666665,19.9,963.3333333333334,0.0,100.0,20.666666666666668,2.0366666666666666,1.1033333333333333,2.973333333333333,88.90000000000002,2023-08-26 01:15:00
1693013400000000000,18.966666666666665,19.73333333333333,963.0,0.0,100.0,20.666666666666668,1.7333333333333334,0.9133333333333334,2.83,90.96666666666665,2023-08-26 01:30:00
1693014300000000000,18.866666666666667,19.566666666666666,963.3333333333334,0.0,100.0,20.433333333333334,1.0599999999999998,0.79,2.0966666666666667,84.76666666666667,2023-08-26 01:45:00
1693015200000000000,19.3,19.4,963.3333333333334,0.825,100.0,20.3,5.076666666666667,3.5666666666666664,7.3566666666666665,95.09999999999998,2023-08-26 02:00:00
1693016100000000000,19.266666666666666,19.566666666666666,963.0,0.0,100.0,20.566666666666666,2.813333333333333,1.6500000000000001,3.8066666666666666,93.03333333333335,2023-08-26 02:15:00
1693017000000000000,19.400000000000002,19.9,963.6666666666666,0.0,100.0,20.633333333333336,3.8166666666666664,2.013333333333333,5.760000000000001,90.96666666666665,2023-08-26 02:30:00
1693017900000000000,19.033333333333335,19.73333333333333,963.3333333333334,0.0,100.0,22.299999999999997,2.1733333333333333,0.8733333333333334,3.42,84.76666666666667,2023-08-26 02:45:00
1693018800000000000,18.9,19.9,964.0,0.275,100.0,22.8,1.975,1.53,3.48,92.0,2023-08-26 03:00:00
1693019700000000000,18.866666666666664,19.73333333333333,964.0,0.0,100.0,23.099999999999998,2.1,1.4433333333333334,2.9933333333333336,93.03333333333335,2023-08-26 03:15:00
1693020600000000000,18.6,20.15,964.0,0.0,100.0,23.6,1.57,0.855,3.0549999999999997,92.0,2023-08-26 03:30:00
1693021500000000000,18.666666666666668,19.73333333333333,964.0,0.0,100.0,23.86666666666667,1.51,0.8250000000000001,2.5466666666666664,95.09999999999998,2023-08-26 03:45:00
1693022400000000000,18.566666666666666,19.9,964.0,1.38,100.0,25.23333333333333,2.8366666666666664,1.6266666666666667,4.44,88.90000000000002,2023-08-26 04:00:00
1693023300000000000,18.6,19.9,964.3333333333334,0.0,100.0,25.333333333333332,3.223333333333333,1.8499999999999999,4.396666666666667,95.09999999999998,2023-08-26 04:15:00
1693024200000000000,18.5,19.9,964.3333333333334,0.0,100.0,24.866666666666664,2.6166666666666667,2.23,4.133333333333333,86.83333333333333,2023-08-26 04:30:00
1693025100000000000,18.3,19.566666666666666,964.0,0.0,100.0,25.96666666666667,1.72,0.7966666666666665,2.9133333333333336,88.90000000000002,2023-08-26 04:45:00
1693026000000000000,18.15,20.15,965.0,2.75,100.0,40.599999999999994,3.5300000000000002,2.475,4.98,88.9,2023-08-26 05:00:00
1693026900000000000,18.1,20.23333333333333,965.0,0.0,100.0,41.93333333333333,2.69,1.14,4.743333333333333,86.83333333333333,2023-08-26 05:15:00
1693027800000000000,18.1,20.23333333333333,965.0,0.0,100.0,39.36666666666667,1.8133333333333335,0.8333333333333334,2.83,95.09999999999998,2023-08-26 05:30:00
1693028700000000000,18.1,20.4,965.0,0.0,100.0,39.333333333333336,1.53,1.345,2.646666666666667,88.90000000000002,2023-08-26 05:45:00
1693029600000000000,18.1,19.9,964.6666666666666,0.0,100.0,33.0,2.01,1.3633333333333333,3.0566666666666666,88.90000000000002,2023-08-26 06:00:00
1693030500000000000,18.0,19.65,965.0,0.0,100.0,29.5,1.075,0.79,1.53,92.0,2023-08-26 06:15:00
1693031400000000000,17.933333333333334,19.4,965.0,0.0,100.0,28.433333333333337,2.1166666666666667,1.55,2.6833333333333336,99.03333333333335,2023-08-26 06:30:00
1693032300000000000,17.966666666666665,19.4,965.0,0.0,100.0,27.766666666666666,2.46,1.6900000000000002,3.1766666666666663,109.66666666666667,2023-08-26 06:45:00
1693033200000000000,18.15,19.9,965.0,0.0,100.0,27.05,2.085,1.405,3.02,111.0,2023-08-26 07:00:00
1693034100000000000,18.266666666666666,19.9,965.0,0.0,100.0,26.566666666666666,2.313333333333333,1.4266666666666667,3.603333333333333,120.0,2023-08-26 07:15:00
1693035000000000000,18.433333333333334,19.73333333333333,965.6666666666666,0.0,100.0,26.0,3.233333333333333,2.4833333333333334,4.153333333333333,151.33333333333334,2023-08-26 07:30:00
1693035900000000000,18.7,20.4,966.0,0.0,100.0,25.3,3.125,1.65,4.155,170.0,2023-08-26 07:45:00
1693036800000000000,18.933333333333334,19.9,965.6666666666666,0.0,100.0,25.2,3.53,2.3000000000000003,4.76,196.66666666666666,2023-08-26 08:00:00
1693037700000000000,19.233333333333334,20.23333333333333,966.0,0.0,100.0,24.733333333333334,4.48,3.216666666666667,5.803333333333334,219.33333333333334,2023-08-26 08:15:00
1693038600000000000,19.333333333333332,20.566666666666666,966.0,0.0,100.0,24.2,3.856666666666667,2.706666666666667,5.68,182.33333333333334,2023-08-26 08:30:00
